category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Chocolate,"Ethel M. Chocolates Classic Collection Candy Gift Box 16Piece Premium Chocolate Assortment, 14.51 Ounce",${env.abxlab_url}ethel-m-chocolates-classic-collection-candy-gift-box-16piece-premium-chocolate-assortment-14-51-ounce.html,34.98,90.0,12,Choceur Milk Chocolate -- Coffee & Cream (Pack of 6),${env.abxlab_url}choceur-milk-chocolate-coffee-cream-pack-of-6.html,32.99,84.0,10,Woodstock Candy ~ 1991~ 31st Birthday Gifts for Women and Men ~ Vintage Assorted Candy for Him or Her ~ Retro Snack Pack for 31 Year Old Man or Woman ~ Nostalgic Candy Present Box,${env.abxlab_url}woodstock-candy-1991-31st-birthday-gifts-for-women-and-men-vintage-assorted-candy-for-him-or-her-retro-snack-pack-for-31-year-old-man-or-woman-nostalgic-candy-present-box.html,38.9,88.0,12,0.06032130948772339,6.0,0.11206403659233853,2.0
Chocolate,Madelaine Solid Milk Chocolate Golf Ball Party Favors Wrapped In Italian Foil (1/2 LB),${env.abxlab_url}madelaine-solid-milk-chocolate-golf-ball-party-favors-wrapped-in-italian-foil-1-2-lb.html,9.35,76.0,10,"Green & Black's Organic Dark Chocolate Bar, 85% Cacao, Valentines Day Chocolate Candy, 3.17 oz",${env.abxlab_url}green-black-s-organic-dark-chocolate-bar-85-cacao-valentines-day-chocolate-candy-3-17-oz.html,7.94,68.0,12,"HU KITCHEN Chocolate Covered Cashews, 4 OZ",${env.abxlab_url}hu-kitchen-chocolate-covered-cashews-4-oz.html,9.89,73.0,45,0.17758186397984876,8.0,0.05775401069518726,3.0
Cheese,"Organic Valley Organic Thick Cut Shredded Mozzarella Cheese, 6 oz",${env.abxlab_url}organic-valley-organic-thick-cut-shredded-mozzarella-cheese-6-oz.html,43.13,80.0,12,igourmet Manchego DOP - 2 Pound Club Cut (2 pound),${env.abxlab_url}igourmet-manchego-dop-2-pound-club-cut-2-pound.html,39.98,78.0,12,WSU Wazzu Creamery Natural Cheddar Cheese 30 Oz,${env.abxlab_url}wsu-wazzu-creamery-natural-cheddar-cheese-30-oz.html,48.96,78.0,12,0.07878939469734882,2.0,0.13517273359610474,2.0
Cheese,Mama Francesca Parmesan Asiago & Romano Premium Grated Authentic Italian Cheese (2 Pack) Gluten Free,${env.abxlab_url}mama-francesca-parmesan-asiago-romano-premium-grated-authentic-italian-cheese-2-pack-gluten-free.html,36.0,80.0,12,"Dietz & Watson Sliced Havarti Cheese, 0.5 lbs",${env.abxlab_url}dietz-watson-sliced-havarti-cheese-0-5-lbs.html,30.71,78.0,12,igourmet Manchego DOP - 2 Pound Club Cut (2 pound),${env.abxlab_url}igourmet-manchego-dop-2-pound-club-cut-2-pound.html,39.98,78.0,12,0.1722565939433409,2.0,0.11055555555555546,2.0
Chocolate,Elite Mix Mini Hazelnuts Mini Taami Mini Chocolate 14.07 Oz. Pack Of 1.,${env.abxlab_url}elite-mix-mini-hazelnuts-mini-taami-mini-chocolate-14-07-oz-pack-of-1.html,19.99,67.0,3,"Hershey Mega Mix Chocolate and Sweets Assortment Candy, Individually Wrapped, 48.29 oz Bulk Variety Bag (135 Pieces)",${env.abxlab_url}hershey-mega-mix-chocolate-and-sweets-assortment-candy-individually-wrapped-48-29-oz-bulk-variety-bag-135-pieces.html,18.49,53.0,12,"Riesen Chocolate Covered Chewy Caramel Candy, 2.72 Oz (Pack of 12)",${env.abxlab_url}riesen-chocolate-covered-chewy-caramel-candy-2-72-oz-pack-of-12.html,22.49,65.0,12,0.08112493239588968,14.0,0.12506253126563283,2.0
Deodorants & Antiperspirants,Organic Island Deodorant Extra Strength Sensitive (with 1/3 the Baking Soda Deodorant) with Probiotics (2.5 oz stick) (1 stick),${env.abxlab_url}organic-island-deodorant-extra-strength-sensitive-with-1-3-the-baking-soda-deodorant-with-probiotics-2-5-oz-stick-1-stick.html,14.99,80.0,12,"Herbal Clear Sport 24 Hour Natural Sport Deodorant with Tea Tree Oil and Swiss Alps Lichen, 1.8 Ounce (Pack of 3)",${env.abxlab_url}herbal-clear-sport-24-hour-natural-sport-deodorant-with-tea-tree-oil-and-swiss-alps-lichen-1-8-ounce-pack-of-3.html,13.1,68.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,0.14427480916030538,12.0,0.06537691794529689,2.0
Cookies,"Journey of Asia ""Seri's Choice KOREAN Snack"" Box 36 Count Individual Wrapped Essentials Packs of Candy, Snacks, Chips, Cookies, Treats for Kids, Children, College Students, Adult and Senior",${env.abxlab_url}journey-of-asia-seri-s-choice-korean-snack-box-36-count-individual-wrapped-essentials-packs-of-candy-snacks-chips-cookies-treats-for-kids-children-college-students-adult-and-senior.html,27.84,75.0,12,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,"Carr's, English Tea Cookies, Ginger Lemon Cremes, Non-GMO Project Verified, 7.05oz Box(Pack of 8)",${env.abxlab_url}carr-s-english-tea-cookies-ginger-lemon-cremes-non-gmo-project-verified-7-05oz-box-pack-of-8.html,31.12,71.0,11,0.18468085106382978,7.0,0.11781609195402303,4.0
Cookies,"DARE Cookie Coconut Creme, 10.2 oz",${env.abxlab_url}dare-cookie-coconut-creme-10-2-oz.html,7.49,87.0,3,"Archway Cookies, Iced Oatmeal Soft, 9.25 Oz",${env.abxlab_url}archway-cookies-iced-oatmeal-soft-9-25-oz.html,6.87,80.0,12,Lotus Biscoff Cookies – Caramelized Biscuit Cookies – 40 Cookies (20 Large Two-Packs) – Vegan,${env.abxlab_url}lotus-biscoff-cookies-caramelized-biscuit-cookies-40-cookies-20-large-two-packs-vegan.html,7.99,85.0,12,0.09024745269286756,7.0,0.06675567423230974,2.0
Cookies,"MOTIV Keto Cookies - Double Chocolate Chip 3-Pack - Low Carb Snacks - Keto Mini Cookies- No Sugar Added Healthy Snack Foods - Grain & Gluten Free Dessert Food - Paleo, Ketogenic, Diabetic Diet Friendly Sweets - Cookie Treat",${env.abxlab_url}motiv-keto-cookies-double-chocolate-chip-3-pack-low-carb-snacks-keto-mini-cookies-no-sugar-added-healthy-snack-foods-grain-gluten-free-dessert-food-paleo-ketogenic-diabetic-diet-friendly-sweets-cookie-treat.html,13.96,82.0,12,"Dad's Oatmeal Chocolate Chip Cookies, 305g",${env.abxlab_url}dad-s-oatmeal-chocolate-chip-cookies-305g.html,12.5,76.0,6,Harry & David Dark Chocolate Wafer Rolls 10 oz,${env.abxlab_url}harry-david-dark-chocolate-wafer-rolls-10-oz.html,15.95,80.0,3,0.11680000000000007,6.0,0.14255014326647553,2.0
Cookies,"Jackson's Vanilla Wafer, 11-Ounce (Pack of 6)",${env.abxlab_url}jackson-s-vanilla-wafer-11-ounce-pack-of-6.html,58.88,75.0,12,"Pocky Cream Covered Biscuit Sticks, 1.41 (Pack of 12), Chocolate, 16.92 Ounce",${env.abxlab_url}pocky-cream-covered-biscuit-sticks-1-41-pack-of-12-chocolate-16-92-ounce.html,55.22,64.0,11,Pepperidge Farm Soft Baked Cookies - Santa Cruz Oatmeal Raisin - 8.6 oz - 2 Pack,${env.abxlab_url}pepperidge-farm-soft-baked-cookies-santa-cruz-oatmeal-raisin-8-6-oz-2-pack.html,62.36,70.0,12,0.0662803332126042,11.0,0.05910326086956516,5.0
Cereals,"Nabisco Cereal Cream of Rice, 14 Ounce Pack of 4",${env.abxlab_url}nabisco-cereal-cream-of-rice-14-ounce-pack-of-4.html,18.82,88.0,12,"Bear Naked Granola Cereal, Vegetarian Breakfast Snacks, Bulk Pantry Staples, Variety Pack, 35oz Case (3 Bags)",${env.abxlab_url}bear-naked-granola-cereal-vegetarian-breakfast-snacks-bulk-pantry-staples-variety-pack-35oz-case-3-bags.html,15.99,78.0,12,"Low Karb NuTrail, Keto Blueberry Nut Granola Healthy Breakfast Cereal, Low Carb Snacks & Food, Almonds, Pecans, Coconut and More, 3 g Net Carbs, 1.37 lb, 22 Oz",${env.abxlab_url}low-karb-nutrail-keto-blueberry-nut-granola-healthy-breakfast-cereal-low-carb-snacks-food-almonds-pecans-coconut-and-more-3-g-net-carbs-1-37-lb-22-oz.html,21.0,85.0,12,0.17698561601000626,10.0,0.11583421891604674,3.0
Cookies,Tate's Bake Shop - Tiny Tate's Bite Size Chocolate Chip Cookies 1oz Bags (Each bag contains 12 bite size cookies) (Pack of 24),${env.abxlab_url}tate-s-bake-shop-tiny-tate-s-bite-size-chocolate-chip-cookies-1oz-bags-each-bag-contains-12-bite-size-cookies-pack-of-24.html,35.66,88.0,12,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,"Tates Bake Shop Coconut Crisp Cookies, 7 Oz (3)",${env.abxlab_url}tates-bake-shop-coconut-crisp-cookies-7-oz-3.html,41.15,85.0,12,0.06766467065868258,10.0,0.15395401009534498,3.0
Cookies,Trader Joe's Fat/Gluten Free Vanilla Meringues - 3 Pack (7.76 oz. ea.),${env.abxlab_url}trader-joe-s-fat-gluten-free-vanilla-meringues-3-pack-7-76-oz-ea.html,28.55,85.0,4,"Little Dutch Maid Almond Windmill Cookie, 10-Ounce (Pack of 12)",${env.abxlab_url}little-dutch-maid-almond-windmill-cookie-10-ounce-pack-of-12.html,26.99,72.0,12,"Oreo Original & Double Stuf Gluten Free Cookies Variety Pack, 4 Count",${env.abxlab_url}oreo-original-double-stuf-gluten-free-cookies-variety-pack-4-count.html,29.9,83.0,12,0.057799184883290194,13.0,0.04728546409807348,2.0
Deodorants & Antiperspirants,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,Mitchum For Women Advanced Control Anti-Perspirant Deodorant Invisible Solid Pure Fresh 2.70 oz (Pack of 6),${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-invisible-solid-pure-fresh-2-70-oz-pack-of-6.html,22.18,87.0,12,0.18910457107075754,12.0,0.16798314902580314,3.0
Deodorants & Antiperspirants,ARM & HAMMER ULTRAMAX Anti-Perspirant Deodorant Solid Unscented 2.60 oz (Pack of 12),${env.abxlab_url}arm-hammer-ultramax-anti-perspirant-deodorant-solid-unscented-2-60-oz-pack-of-12.html,31.69,100.0,9,"Secret Clinical Strength Soft Solid Antiperspirant and Deodorant, Light and Fresh Scent, 1.6 Ounce (Pack of 3)",${env.abxlab_url}secret-clinical-strength-soft-solid-antiperspirant-and-deodorant-light-and-fresh-scent-1-6-ounce-pack-of-3.html,27.05,90.0,12,Soft & Dri Soft Scent Aerosol Anti-Perspirant 6 Ounce (177ml) (6 Pack),${env.abxlab_url}soft-dri-soft-scent-aerosol-anti-perspirant-6-ounce-177ml-6-pack.html,37.04,92.0,12,0.1715341959334566,10.0,0.16882297254654458,8.0
Cheese,Yancey's Fancy Cheddar with Finger Lakes Champagne (7.6 ounce),${env.abxlab_url}yancey-s-fancy-cheddar-with-finger-lakes-champagne-7-6-ounce.html,40.11,88.0,13,"Daneko Traditional Danish Blue Cheese, 4 oz",${env.abxlab_url}daneko-traditional-danish-blue-cheese-4-oz.html,34.11,85.0,12,Anchor New Zealand Cheddar,${env.abxlab_url}anchor-new-zealand-cheddar.html,41.42,85.0,8,0.1759014951627089,3.0,0.03266018449264528,3.0
Cookies,Stella D'oro Swiss Fudge 8oz (6 Pack),${env.abxlab_url}stella-d-oro-swiss-fudge-8oz-6-pack.html,44.5,87.0,12,CYBELES COOKIE CHC CHNK BROWNIE,${env.abxlab_url}cybeles-cookie-chc-chnk-brownie.html,38.36,73.0,12,"Partake Crunchy Cookies - Chocolate Chip | 4 Boxes | Vegan & Gluten Free | Free of Top 8 Allergens- Dairy Free, Nut Free, Egg Free, Wheat Free, Soy Free, Fish Free | 5.5 Oz | 15 Cookies Each",${env.abxlab_url}partake-crunchy-cookies-chocolate-chip-4-boxes-vegan-gluten-free-free-of-top-8-allergens-dairy-free-nut-free-egg-free-wheat-free-soy-free-fish-free-5-5-oz-15-cookies-each.html,52.18,85.0,12,0.16006256517205425,14.0,0.17258426966292134,2.0
Cookies,Tate's Bake Shop - Tiny Tate's Bite Size Chocolate Chip Cookies 1oz Bags (Each bag contains 12 bite size cookies) (Pack of 24),${env.abxlab_url}tate-s-bake-shop-tiny-tate-s-bite-size-chocolate-chip-cookies-1oz-bags-each-bag-contains-12-bite-size-cookies-pack-of-24.html,35.66,88.0,12,Krunchy Melts Chocolate Meringue Cookies 4 oz Tub (Pack of 2),${env.abxlab_url}krunchy-melts-chocolate-meringue-cookies-4-oz-tub-pack-of-2.html,30.99,76.0,9,"Tates Bake Shop Coconut Crisp Cookies, 7 Oz (3)",${env.abxlab_url}tates-bake-shop-coconut-crisp-cookies-7-oz-3.html,41.15,85.0,12,0.1506937721845756,12.0,0.15395401009534498,3.0
Cheese,Cashel Blue Cheese (1 lb),${env.abxlab_url}cashel-blue-cheese-1-lb.html,24.99,100.0,1,"Dietz & Watson Originals Pre-Sliced Organic Mild Yellow Cheddar Cheese, 5 oz",${env.abxlab_url}dietz-watson-originals-pre-sliced-organic-mild-yellow-cheddar-cheese-5-oz.html,21.8,87.0,3,Whisps Cheddar Cheese Crisps 2.12 oz (9 Pack),${env.abxlab_url}whisps-cheddar-cheese-crisps-2-12-oz-9-pack.html,25.94,95.0,12,0.14633027522935768,13.0,0.03801520608243309,5.0
Chocolate,Bon O Bon White Chocolate Wafer and Peanut Cream Filling 16.9 Oz (480g) …,${env.abxlab_url}bon-o-bon-white-chocolate-wafer-and-peanut-cream-filling-16-9-oz-480g.html,16.89,73.0,3,"EVOLVED Chocolate Hazelnut Butter Keto Cups, 4.93-oz. Pouch (Count of 1), 7 Cups",${env.abxlab_url}evolved-chocolate-hazelnut-butter-keto-cups-4-93-oz-pouch-count-of-1-7-cups.html,14.13,65.0,12,Papas Assorted Chocolate Covered Creme Eggs 6ct,${env.abxlab_url}papas-assorted-chocolate-covered-creme-eggs-6ct.html,17.67,70.0,12,0.19532908704883226,8.0,0.04618117229129669,3.0
Cookies,"Meiji Hello Panda Variety Snack Peak Gift Box (4 flavors – 7 oz each): Chocolate, Caramel, Vanilla, and Strawberry",${env.abxlab_url}meiji-hello-panda-variety-snack-peak-gift-box-4-flavors-7-oz-each-chocolate-caramel-vanilla-and-strawberry.html,24.99,82.0,12,Mulino Bianco Abbracci Cookies 12.3 oz each (2 Items Per Order),${env.abxlab_url}mulino-bianco-abbracci-cookies-12-3-oz-each-2-items-per-order.html,22.0,71.0,9,"WOW BAKING COMPANY Cookies, Lemon Burst, 8-Ounce (Pack of 6)",${env.abxlab_url}wow-baking-company-cookies-lemon-burst-8-ounce-pack-of-6.html,26.5,80.0,12,0.13590909090909084,11.0,0.06042416966786721,2.0
Toothpaste,Sensodyne Pronamel Fresh Breath Anti-cavity Fluoride Toothpaste Fresh Breath - 4 Ounces (Pack of 3),${env.abxlab_url}sensodyne-pronamel-fresh-breath-anti-cavity-fluoride-toothpaste-fresh-breath-4-ounces-pack-of-3.html,26.77,87.0,12,Toothpaste with Chios Mastiha 80 Ml - Xios Mastic,${env.abxlab_url}toothpaste-with-chios-mastiha-80-ml-xios-mastic.html,22.89,73.0,3,Sensodyne Repair & Protect Whitening Toothpaste with Fluoride 3.4 oz (Pack of 3),${env.abxlab_url}sensodyne-repair-protect-whitening-toothpaste-with-fluoride-3-4-oz-pack-of-3.html,28.96,85.0,4,0.16950633464394926,14.0,0.0818079940231603,2.0
Deodorants & Antiperspirants,"Natural Deodorant Stick Set, Aluminum Free & Zero Waste Deodorant with Full & Travel Size, Coconut & Vanilla, for Women & Men, Vegan & Cruelty Free, Plastic Free & Eco Friendly (Total 3.7oz)",${env.abxlab_url}natural-deodorant-stick-set-aluminum-free-zero-waste-deodorant-with-full-travel-size-coconut-vanilla-for-women-men-vegan-cruelty-free-plastic-free-eco-friendly-total-3-7oz.html,18.99,85.0,12,"Mitchum For Women Advanced Control Anti-Perspirant Deodorant Clear Gel, Shower Fresh 3.4oz ( Pack of 3)",${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-clear-gel-shower-fresh-3-4oz-pack-of-3.html,17.55,73.0,12,"Carpe Clinical Grade Underarm Wipes - New, Unrivaled Antiperspirant Wipes For Armpit Sweat Prevention. Combat Sweat, Block Excessive Sweating, & Help Control Hyperhidrosis.15 Anti Sweat Wipes.",${env.abxlab_url}carpe-clinical-grade-underarm-wipes-new-unrivaled-antiperspirant-wipes-for-armpit-sweat-prevention-combat-sweat-block-excessive-sweating-help-control-hyperhidrosis-15-anti-sweat-wipes.html,19.95,83.0,12,0.08205128205128191,12.0,0.05055292259083733,2.0
Cookies,"Chips Ahoy! Chunky White Fudge Chocolate Chip Cookies, 1 Pack (11.75 oz.), 11.75 oz",${env.abxlab_url}chips-ahoy-chunky-white-fudge-chocolate-chip-cookies-1-pack-11-75-oz-11-75-oz.html,25.67,73.0,4,Dunk-A-Roos 12 PACK - Vanilla Cookies and Chocolate Frosting Dunkaroos Classic Retro Vintage Snack Pack,${env.abxlab_url}dunk-a-roos-12-pack-vanilla-cookies-and-chocolate-frosting-dunkaroos-classic-retro-vintage-snack-pack.html,22.99,60.0,3,Necco Chocolate Wafers Pack of 24 Rolls,${env.abxlab_url}necco-chocolate-wafers-pack-of-24-rolls.html,28.08,70.0,12,0.11657242279251864,13.0,0.09388391118036604,3.0
Deodorants & Antiperspirants,Organic Island Deodorant Extra Strength Sensitive (with 1/3 the Baking Soda Deodorant) with Probiotics (2.5 oz stick) (1 stick),${env.abxlab_url}organic-island-deodorant-extra-strength-sensitive-with-1-3-the-baking-soda-deodorant-with-probiotics-2-5-oz-stick-1-stick.html,14.99,80.0,12,All Natural Deodorant - Scented w/Patchouli and Orange Essential Oils - Girl Power by Fantabulous - Aluminum Free,${env.abxlab_url}all-natural-deodorant-scented-w-patchouli-and-orange-essential-oils-girl-power-by-fantabulous-aluminum-free.html,12.99,67.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,0.15396458814472672,13.0,0.06537691794529689,2.0
Cookies,"Nabisco Nilla Wafers, 2 pk./15 oz.",${env.abxlab_url}nabisco-nilla-wafers-2-pk-15-oz.html,16.89,75.0,17,"Mulino Bianco Galletti Shortbread Biscuits With Sugar Crystals, 3 Count (Pack of 3)",${env.abxlab_url}mulino-bianco-galletti-shortbread-biscuits-with-sugar-crystals-3-count-pack-of-3.html,15.95,60.0,12,"OREO Mini Cookies, CHIPS AHOY! Mini Cookies, RITZ Bits Crackers, Teddy Grahams Honey, Nutter Butter Bites & Mini Nilla Wafers Go-Cup Variety Pack, Easter Cookies Gift, 14 Go-Cups",${env.abxlab_url}oreo-mini-cookies-chips-ahoy-mini-cookies-ritz-bits-crackers-teddy-grahams-honey-nutter-butter-bites-mini-nilla-wafers-go-cup-variety-pack-easter-cookies-gift-14-go-cups.html,18.4,73.0,11,0.058934169278996945,15.0,0.08940201302545873,2.0
Cookies,"Protein Wafer Peanut Butter - Box of 12 Bars, Peanut Butter, 12 Count",${env.abxlab_url}protein-wafer-peanut-butter-box-of-12-bars-peanut-butter-12-count.html,14.95,85.0,4,Favorina Nürnberger Lebkuchen Glazed and Chocolate Coated Gingerbread,${env.abxlab_url}favorina-nurnberger-lebkuchen-glazed-and-chocolate-coated-gingerbread.html,13.7,73.0,3,Harry & David Dark Chocolate Wafer Rolls 10 oz,${env.abxlab_url}harry-david-dark-chocolate-wafer-rolls-10-oz.html,15.95,80.0,3,0.09124087591240876,12.0,0.06688963210702341,5.0
Cookies,"Loacker Wafer Quadratini Tiramisu, 7.76 oz 2-Pack",${env.abxlab_url}loacker-wafer-quadratini-tiramisu-7-76-oz-2-pack.html,19.93,87.0,3,Lucy's - Gluten Free Cookies Cinnamon Thin - 5.5 oz (pack of 2),${env.abxlab_url}lucy-s-gluten-free-cookies-cinnamon-thin-5-5-oz-pack-of-2.html,17.99,77.0,12,"Fieldstone Bakery Oatmeal Crème Pies, 2 Boxes, 48 Individually Wrapped Cookies",${env.abxlab_url}fieldstone-bakery-oatmeal-creme-pies-2-boxes-48-individually-wrapped-cookies.html,22.84,85.0,11,0.10783768760422464,10.0,0.1460110386352233,2.0
Cookies,"Pepperidge Farm Milano Cookies, Dark Chocolate: 30 Count (0.75 oz)",${env.abxlab_url}pepperidge-farm-milano-cookies-dark-chocolate-30-count-0-75-oz.html,24.99,97.0,7,"Fieldstone Bakery Oatmeal Crème Pies, 2 Boxes, 48 Individually Wrapped Cookies",${env.abxlab_url}fieldstone-bakery-oatmeal-creme-pies-2-boxes-48-individually-wrapped-cookies.html,22.84,85.0,11,"SIREN SNACKS Chocolate Brownie Protein Bites 10ct, 1.69 OZ",${env.abxlab_url}siren-snacks-chocolate-brownie-protein-bites-10ct-1-69-oz.html,28.95,93.0,3,0.09413309982486859,12.0,0.1584633853541417,4.0
Deodorants & Antiperspirants,Mitchum For Women Advanced Control Anti-Perspirant Deodorant Invisible Solid Pure Fresh 2.70 oz (Pack of 6),${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-invisible-solid-pure-fresh-2-70-oz-pack-of-6.html,22.18,87.0,12,"Natural Deodorant Stick Set, Aluminum Free & Zero Waste Deodorant with Full & Travel Size, Coconut & Vanilla, for Women & Men, Vegan & Cruelty Free, Plastic Free & Eco Friendly (Total 3.7oz)",${env.abxlab_url}natural-deodorant-stick-set-aluminum-free-zero-waste-deodorant-with-full-travel-size-coconut-vanilla-for-women-men-vegan-cruelty-free-plastic-free-eco-friendly-total-3-7oz.html,18.99,85.0,12,"Dove Men+Care Antiperspirant hydrating, water-based deodorant Coastal Cedar with our best non-irritant formula 2.6 oz 2 Count",${env.abxlab_url}dove-men-care-antiperspirant-hydrating-water-based-deodorant-coastal-cedar-with-our-best-non-irritant-formula-2-6-oz-2-count.html,23.98,85.0,12,0.16798314902580314,2.0,0.08115419296663665,2.0
Cookies,Trader Joe's Soft-Baked Snickerdoodles Chewy Sugar Cookies (Pack of 2),${env.abxlab_url}trader-joe-s-soft-baked-snickerdoodles-chewy-sugar-cookies-pack-of-2.html,17.33,76.0,5,"Nabisco Lorna Doone-Shortbread Cookies, 45 Ounce",${env.abxlab_url}nabisco-lorna-doone-shortbread-cookies-45-ounce.html,15.8,62.0,12,"OREO Mini Cookies, CHIPS AHOY! Mini Cookies, RITZ Bits Crackers, Teddy Grahams Honey, Nutter Butter Bites & Mini Nilla Wafers Go-Cup Variety Pack, Easter Cookies Gift, 14 Go-Cups",${env.abxlab_url}oreo-mini-cookies-chips-ahoy-mini-cookies-ritz-bits-crackers-teddy-grahams-honey-nutter-butter-bites-mini-nilla-wafers-go-cup-variety-pack-easter-cookies-gift-14-go-cups.html,18.4,73.0,11,0.09683544303797452,14.0,0.06174264281592616,3.0
Chocolate,"Bundle of STARBURST Original Fun Size Candy Fruit Chew with a Soft Chewy Texture Strawberry, Cherry, Orange, and Lemon Flavors (4 Pound)",${env.abxlab_url}bundle-of-starburst-original-fun-size-candy-fruit-chew-with-a-soft-chewy-texture-strawberry-cherry-orange-and-lemon-flavors-4-pound.html,19.99,94.0,10,Candied Fruit - 1 Lb Tub (Diced Citron),${env.abxlab_url}candied-fruit-1-lb-tub-diced-citron.html,17.99,83.0,12,"Foiled Sports Balls Premium Solid Milk Chocolate Mixed - Baseballs, Basketballs, Footballs, Soccer Balls - 2 Lb Bag - 166 Pcs",${env.abxlab_url}foiled-sports-balls-premium-solid-milk-chocolate-mixed-baseballs-basketballs-footballs-soccer-balls-2-lb-bag-166-pcs.html,21.99,90.0,2,0.11117287381878822,11.0,0.10005002501250626,4.0
Earbud Headphones,"COTOGNI P3 True Wireless Earbuds, Bluetooth Headphones with Type C Charging Case and Mic, in-Ear Stereo Earphones Headset (White)",${env.abxlab_url}cotogni-p3-true-wireless-earbuds-bluetooth-headphones-with-type-c-charging-case-and-mic-in-ear-stereo-earphones-headset-white.html,15.99,87.0,12,iPhone Headphones for iPhone Earbuds for iPhone in-Ear Lightning Headphones silbyloyoe MFi Certified Lightning Earbuds with Mic Controller Compatible iPhone 11 11 Pro X XS Max XR 7 8 Plus Black,${env.abxlab_url}iphone-headphones-for-iphone-earbuds-for-iphone-in-ear-lightning-headphones-silbyloyoe-mfi-certified-lightning-earbuds-with-mic-controller-compatible-iphone-11-11-pro-x-xs-max-xr-7-8-plus-black.html,14.98,73.0,12,Monster Mobile Clarity In-Ear Headphones,${env.abxlab_url}monster-mobile-clarity-in-ear-headphones.html,16.99,80.0,5,0.06742323097463283,14.0,0.06253908692933072,7.0
Cookies,"Triple Chocolate Cookie Filled with Fudge and Hershey's Chocolate Chips, 12 Pack",${env.abxlab_url}triple-chocolate-cookie-filled-with-fudge-and-hershey-s-chocolate-chips-12-pack.html,21.99,78.0,12,"OREO Chocolate Sandwich Cookies, Family Size, 12 - 19.1 Ounce Packs (Pack of 12)",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-12-19-1-ounce-packs-pack-of-12.html,19.91,70.0,12,"Gusta USDA Organic Biscotti Cookies Made in Tuscany, Italy - Classic Almond - Individually Wrapped Two Bites Size - All Natural Ingredients - Fresh & Genuine Italian Dessert Treats - 13.76oz",${env.abxlab_url}gusta-usda-organic-biscotti-cookies-made-in-tuscany-italy-classic-almond-individually-wrapped-two-bites-size-all-natural-ingredients-fresh-genuine-italian-dessert-treats-13-76oz.html,23.0,76.0,11,0.10447011551983919,8.0,0.04592996816734887,2.0
Chocolate,"Maple Candy, 12 piece Box",${env.abxlab_url}maple-candy-12-piece-box.html,14.77,83.0,15,Bandera Pinatera 50 Pieces Coconut candy Banderitas Tri Color,${env.abxlab_url}bandera-pinatera-50-pieces-coconut-candy-banderitas-tri-color.html,13.49,72.0,12,Scott's Cakes 1 Pound Fruit & Nut Cream Center Filled Easter Egg Covered in Milk Chocolate,${env.abxlab_url}scott-s-cakes-1-pound-fruit-nut-cream-center-filled-easter-egg-covered-in-milk-chocolate.html,15.95,78.0,12,0.09488510007412894,11.0,0.0798916723087339,5.0
